code;name;planned_revenue;probability;partner_id;agent_id;team_id;date_deadline;priority;tag_id;campaign_id;medium_id;partner_name;street;street2;zip;city;state_id;country_id;phone;mobile;email_from;website;contact_name;description;type
OPPN-02626;"Pantalla 10,4"" para máquina consigna diseño nuevo";10.200;;104031;V-ANEIL-AR;;23/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02627;Pc embedded para máquinas con equipos N2800;28.500;;104237;V-ANEIL-AR;;;;;;;;;;;;;;;;;;;;
OPPN-02628;Máquina dispensadora medicamentos en hospitales;47.850;;102863;V-ANEIL;;23/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02629;Proyecto confidencial junto con Embeblue (manguera para estación de servicio);4.210;;104119;V-IGAR;;10/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02630;VALORACION TECNOLOGIA NBIOT;2.105;;104102;V-XAND-AR;;30/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02631;"Pantallas de 32"" de publicidad para cajeros de Gls";126.300;;104031;V-ANEIL-AR;;13/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02632;ACTUALIZAR SBC;11.659,20;;102449;V-APOVEDA;;26/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02633;IMPLANTACIÓN LTE CAT M1;8.435;;103967;V-APOVEDA;;21/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02634;EQUIPO CONTROL PORTATIL;7.300;;102272;V-DMART;;26/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02635;Cableado y montaje panel trasero consola - Equipo XiSCan 4400;6.300;;103795;V-IGAR;;27/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02636;Instalación de 20 paneles informativos de interior;39.060;;PT17-0106;V-APOVEDA;;12/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02637;VISUALIZACIÓN EN LCD ALFANUMÉRICO;20.000;;102147;V-APOVEDA;;27/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02638;IMPLANTACIÓN LCD GRÁFICO;1.500;;102147;V-APOVEDA;;13/05/2019;;;;;;;;;;;;;;;;;;
OPPN-02639;"MONITOR PCAP 32"" CLASS B - EXPENDEDORA COMIDA";28.860;;120053;V-DMART;;29/05/2019;;;;;;;;;;;;;;;;;;
OPPN-02640;"Tablets 10,1"" para producción y almacén";15.174;;120019;V-IGAR;;05/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02641;ALARMA DOMESTICA INALAMBRICA;310.000;;104190;V-AVAC;;07/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02642;PCs industriales con Bus Can para pasos Metro Madrid;61.875;;120060;V-IGAR;;21/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02643;SWITCH INDUSTRIAL 5 PUERTOS;5.120;;101042;V-XAND;;05/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02644;RED DE COMUNICACIONES DGT;447.705;;102859;V-AVAC;;09/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02645;Proyecto en tiendas telefonía a niovel nacional;12.600;;103768;V-ANEIL;;05/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02646;P0401 - OFF 00360 S3 - P33TYPE (Nissan)-- SHIFT BY WIRE;1.032.000;;102228;V-JCVAZ;;06/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02647;Sensores en Transporte Terrestre;225.000;;PT18-0249;V-BNC-EST2;;24/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02648;Bcn super computador;80.000;;104093;V-ANEIL;;07/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02649;Conectividad en placas Pc;6.800;;PT17-0225;V-ANEIL;;19/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02650;VEHICULO AGRICOLA - CLIENTE FINAL: HUSQVARNA;200.400;;102419;V-DMART;;07/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02651;Gateway;220.240;;104069;V-BNC-NOR2;;05/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02652;Sistema Antirobo para vehículo;9.475;;100455;V-BNC-EST2;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02653;Monitorización de presión en equipos;12.000;;110572;V-ANEIL;;11/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02654;"PANTALLAS AUTOPAGO 15""";109.750;;102923;V-APOVEDA;;01/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02655;"TFT CONTROL 4,3""";6.250;;102923;V-APOVEDA;;01/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02656;COMUNICACION LTE;31.250;;102923;V-APOVEDA;;12/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02657;COMUNICACIÓN LTE INSTALACIONES;12.900;;102581;V-APOVEDA;;10/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02658;PC industrial AAEON para subestaciones de Euskotren;2.680,50;;104197;V-IGAR;;26/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02659;Concesionarios Wv;34.300;;103768;V-ANEIL;;09/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02660;CAR HEAD;2.180;;PT18-0257;V-BNC-NORT;;14/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02661;Matrices de led's para señalización en parkings;91.200;;102750;V-ANEIL;;14/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02662;Producto de Fagor con LCD 4x20;12.500;;101351;V-IGAR;;15/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02663;Weareble con Capacidad de Pago (Reloj);33.200;;104191;V-BNC-NOR2;;16/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02664;Weareble con Capacidad de Pago (Reloj) - GPRS/GNSS;89.500;;104191;V-BNC-NOR2;;16/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02665;wifi;0;;101296;V-APOVEDA;;26/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02666;Punto de Acceso;40.600;;104215;V-BNC-EST2;;20/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02667;PC COMPACTO VENDING;17.370;;120053;V-DMART;;;;;;;;;;;;;;;;;;;;
OPPN-02668;Nuevo diseño con antena integrada;12.850;;100097;V-ANEIL;;29/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02669;VALIDADDORA COLOMBIA;0;;102451;V-MFER;;17/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02670;VALIDADORA COLOMBIA;0;;102451;V-MFER;;18/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02671;DC/DC VEHICULO ELECTRICO;52.500.000;;103572;V-JCVAZ;;26/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02672;Antena cerámica adaptada  TST;20.000;;102299;V-DMART;;23/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02673;DETECTOR DE GAS CO COCINA DOMÉSTICA;14.760;;101625;V-BNC-NORT;;25/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02674;INCLUIR EQUIPO EMBEDDED AL PANEL DM-F12 QUE UTILIZAN;11.200;;103614;V-APOVEDA;;27/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02675;Detector de nivel (automoción);0;;120209;V-BNC-NOR2;;27/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02676;ILUMINACIÓN;9.985;;104129;V-BNC-EST2;;22/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02677;"Panel Pc 32"" táctil";26.978;;PT18-0276;V-ANEIL;;28/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02678;Interface para manípulos médico-estéticos;8.010;;100980;V-IGAR;;08/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02679;Equipos para mantenimientos edificios;4.375;;103626;V-ANEIL;;29/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02680;COFFETEK - 2X16 OLED GRANDE;25.845;;102198;V-DMART;;29/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02681;"BACKLIGHT LED BLANCO 56x30 - PIVOTE (Codigo Azk: 03503280H_x000D_
)";96.800;;102198;V-DMART;;12/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02682;"Monitor touch PCAP de 27"" y 43""";1.120.050;;102198;V-DMART;;30/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02683;ANTENA PCB  / Propuesta Adaptación Antenova.;8.280;;103551;V-DMART;;30/09/2019;;;;;;;;;;;;;;;;;;
OPPN-02684;SENSTRACKING COMPAC;7.420;;103551;V-DMART;;17/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02685;Panel Pc para tunes montaje;10.600;;PT17-0225;V-ANEIL;;04/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02686;"PANTALLA 7"" CONECTADA A COM/SOM";176.400;;130039;V-APOVEDA;;23/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02687;TELEGESTION DE HUERTOS SOLARES;12.100;;104073;V-AVAC-AN;;04/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02688;Fuente de alimentación para cajones en quirófanos;29.500;;104113;V-ANEIL;;19/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02689;PLC IC2 - Equipo de Control (Version LTE);10.012,50;;102250;V-DMART;;11/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02690;Pantalla industrial para tunel de montaje;12.450;;PT17-0225;V-ANEIL;;04/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02691;"HMI 7"" TACTIL - CLIENTE FINAL: Molifer";32.850;;120338;V-DMART;;20/09/2019;;;;;;;;;;;;;;;;;;
OPPN-02692;"TFT 4,3"" Mando Telecontrol (Exterior) - DANFOSS";16.750;;103826;V-DMART;;15/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02693;SUSTITUIR SIERRA WIRELESS- secondary irrigation network;3.675;;101080;V-APOVEDA;;08/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02694;"Pantalla de 7"" con táctil PCAP";22.500;;100122;V-APOVEDA;;25/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02695;COMUNICACIÓN WiFi VIDEOPORTERO;6.000;;100122;V-APOVEDA;;06/06/2019;;;;;;;;;;;;;;;;;;
OPPN-02696;Paneles informativos paradas de Bus en Levante;1.760;;101568;V-ANEIL;;17/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02697;SUNTRACK - OPTOACOPLADOR;65.100;;101181;V-DMART;;28/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02698;equipo videovigilancia doméstico;30.000;;104132;V-APOVEDA;;10/06/2019;;;;;;;;;;;;;;;;;;
OPPN-02699;TELEGESTION DE HUERTOS SOLARES;29.500;;103979;V-AVAC;;19/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02700;TECNOLOGIA 2G, COMUNICACION EQUIPOS;54.800;;100034;V-XAND;;20/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02701;TECNOLOGIA 3G GLOBAL PARA EQUIPOS SUSTITUCIÓN GATEWAY DE SIERRA;205.800;;100034;V-XAND;;20/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02702;TECNOLOGIA 4G PARA SUS EQUIPOS SUSTITUCION DE GATEWAY DE SIERRA;320.100;;100034;V-XAND;;20/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02703;TECNOLOGIA NBIOT SUSTITUCION GATEWAY DE SIERRA;74.300;;100034;V-XAND;;20/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02704;Baribox-Tracker para contenedores(cliente final telefónica);157.120;;120012;V-BNC-NOR2;;13/09/2019;;;;;;;;;;;;;;;;;;
OPPN-02705;TRACKER NB IoT;2.125;;104063;V-APOVEDA;;08/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02706;Servidor local de control de accesos en edificios en México;31.169,20;;120237;V-IGAR;;14/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02707;IMPROSE;690;;103834;V-XAND;;09/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02708;Mando Wifi Fotos;18.480;;104209;V-BNC-EST2;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02709;MYeBOX (NUEVA PLATAFORMA CELULAR (SUBSTITUYE HUAWEI));44.380;;101781;V-XAND;;21/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02710;DOSIFICADOR CHAMPU - CLIENTE FINAL: OpenInnovation2Go;267.500;;102299;V-DMART;;21/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02711;DOSIFICADOR CHAMPU ANTENA - CLIENTE FINAL: OpenInnovation2Go;72.500;;102299;V-DMART;;21/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02712;Modulo GPS para antena exterior;783;;103539;V-BNC-NOR2;;27/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02713;4G para máquina ambientadores;57.000;;104057;V-ANEIL;;19/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02714;"DISPLAY 7""  IP PARA CARRETILLA";20.435;;104051;V-BNC-NORT;;27/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02715;PC RUGERIZADO IP65 PARA CARRETILLA;176.000;;104051;V-BNC-NORT;;06/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02716;CONTROL Y GESTION DE MOTOCICLETAS;15.000;;104204;V-AVAC-AN;;25/09/2019;;;;;;;;;;;;;;;;;;
OPPN-02717;DCDC SUNTRACK  3,3;61.500;;101181;V-DMART;;28/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02718;"Pantalla 19"" para máquinas en exterior";32.640;;102275;V-ANEIL;;10/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02719;Datalogger en la nube;657;;103867;V-IGAR;;31/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02720;PC Industrial;10.839,50;;101983;V-DMART;;04/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02721;NA;13.700;;102272;V-DMART;;03/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02722;Sistema de iluminación dinámico;17.700;;104206;V-BNC-NORT;;12/06/2019;;;;;;;;;;;;;;;;;;
OPPN-02723;GATEWAY ALTERNATIVO A SIERRA;19.875;;100034;V-XAND;;20/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02724;HAYWARD/VERSA CALIDAD TFT;131.000;;102108;V-BNC-EST2;;;;;;;;;;;;;;;;;;;;
OPPN-02725;LÁSER ESTÉTICA;172.500;;101879;V-BNC-EST2;;;;;;;;;;;;;;;;;;;;
OPPN-02726;"Proyecto display 0,39"" básculas";29.200;;100572;V-BNC-EST2;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02727;"Pantalla 10"" para nuevo modelo ascensor";24.000;;100097;V-ANEIL;;28/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02728;Panel Pc para recambios en máquinas;12.000;;104211;V-ANEIL;;24/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02729;Envío de información de sensores de aceite a la nube (licitación sector aerogeneradores) / Cliente final: Iberdrola;3.852;;103977;V-IGAR;;08/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02730;"Pantalla 19"" para máquinas en interior";16.050;;102275;V-ANEIL;;08/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02731;WEARABLE- Casco  Engidi;5.412,50;;103889;V-DMART;;17/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02732;"Pantallas de 10"" para proyecto ganado";62.200;;101217;V-ANEIL;;26/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02733;TELEGESTION DE HUERTOS SOLARES;37.500;;103979;V-AVAC;;19/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02734;SENSORICA IOT;10.000;;104150;V-XAND;;14/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02735;Telemetria infraestructuras;0;;104045;V-BNC-CENT;;09/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02736;modulos rhomb wifi espressif;5.670;;104139;V-APOVEDA;;26/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02737;CIRPROTEC...3G EN MINIPCIE COMO BACKUP DEL BC95 PARA NBIOT;1.282;;100593;V-XAND;;10/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02738;"PANTALLA 12.1"" HDMI CON PCAP USB PARA TPV EN INTERIOR";12.405;;103824;V-XAND-AR;;18/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02739;"Pantalla 5"" para nuevo modelo";64.500;;103858;V-ANEIL;;23/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02741;Switch para máquinas;80.000;;103858;V-ANEIL;;22/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02743;Sensores en Transporte Terrestre;225.000;;104187;V-BNC-EST2;;24/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02744;Street Lighting;16.170;;100675;V-BNC-EST2;;14/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02745;NBIOT - Gestion  y explotación máquinas (Vending);8.350;;100932;V-DMART;;11/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02746;"Pantalla táctil de 8,4"" para máquina nueva";19.400;;101217;V-ANEIL;;11/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02747;Cargador Vehículo Eléctrico;13.600;;104158;V-BNC-EST2;;14/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02748;BATERÍAS;0;;102229;V-XAND;;;;;;;;;;;;;;;;;;;;
OPPN-02749;REDISEÑO FUENTE ALIMENTACION;17.100;;110500;V-MFER;;;;;;;;;;;;;;;;;;;;
OPPN-02750;Consolo audio digital;10.400;;110196;V-MFER;;28/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02751;MOLIFER - CAMPANARIOS;0;;103889;V-DMART;;23/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02752;Smart Pallet Tracking;0;;102108;V-BNC-EST2;;15/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02753;TELEGESTIÓN FAROLAS NB1;12.500;;103776;V-AVAC;;17/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02754;IMPLANTACIÓN WiFi CON ESP32;68.750;;104063;V-APOVEDA;;18/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02755;"MONITOR 19"" CON CERTIFICACION PARA ITV EN MERCADO ALEMÁN";26.000;;101597;V-XAND;;15/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02756;"Equipo médico ""Digital Skin Prick Test""";8.224,50;;104225;V-IGAR;;30/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02757;NEOINGENIA;0;;100435;V-XAND;;;;;;;;;;;;;;;;;;;;
OPPN-02758;OSCILADOR DE PROPOSITO GENERAL;20.000;;110260;V-CGAR-CE;;07/05/2019;;;;;;;;;;;;;;;;;;
OPPN-02759;Equipo comunicaciones GSM/GPRS/GNSS transporte terrestre;2.550;;101215;V-BNC-EST2;;16/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02760;ASCENSOR BATERÍAS;76.000;;102229;V-XAND;;;;;;;;;;;;;;;;;;;;
OPPN-02761;ASCENSOR BATERÍAS;77.500;;102229;V-XAND;;;;;;;;;;;;;;;;;;;;
OPPN-02762;PC PARA ESTACIONES ITV;21.270;;101597;V-XAND;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02763;Conexión en humificadores para máquinas grandes;10.999;;104057;V-ANEIL;;16/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02765;Máquinas Electroesteticas;23.225;;104216;V-BNC-EST2;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02766;Máquinas Electroestetica;13.375;;104216;V-BNC-EST2;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02767;Máquinas Electroesteticas;48.600;;104216;V-BNC-EST2;;17/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02768;Máquinas Electroestetica;11.875;;104216;V-BNC-EST2;;08/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02769;Máquinas Electroestetica;24.575;;104216;V-BNC-EST2;;22/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02770;SENSTRACKING (Crazy Duck);154.000;;103551;V-DMART;;15/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02771;KIT DESARROLLO ESP32;6.810;;140021;V-XAND-AR;;;;;;;;;;;;;;;;;;;;
OPPN-02772;SENSTRACKING (Crazy Duck);28.500;;103551;V-DMART;;15/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02773;SENSTRACKING (Crazy Duck);12.600;;103551;V-DMART;;15/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02774;SONDA NIVEL SENSORES REED;24.830;;100966;V-XAND;;11/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02775;ROUTER PARA MOVISTAR;16.500;;102410;V-AVAC;;04/06/2019;;;;;;;;;;;;;;;;;;
OPPN-02776;Licitación cajeros de tren en Cataluña (65 PCs industriales);46.806,50;;120060;V-IGAR;;05/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02777;"Licitación cajeros de tren en Cataluña (65 monitores 19"")";26.810,55;;120060;V-IGAR;;05/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02778;PROYECTO: DASH BUTTON NBIOT - Cliente Final: SALTOKI (Conecta PRO);7.800;;103889;V-DMART;;17/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02779;Sonda de Temperatura - Cliente Final: ADEQUA;1.925;;102299;V-DMART;;13/06/2019;;;;;;;;;;;;;;;;;;
OPPN-02780;Sonda de Temperatura - Cliente Final: ADEQUA;945;;102299;V-DMART;;08/05/2019;;;;;;;;;;;;;;;;;;
OPPN-02781;"DISPLAY 4.3"" PCAP PARA RASPBERRY";48.684;;100604;V-XAND;;25/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02782;"TFT 2,8""  Horno baja gama.";14.140;;101059;V-DMART;;21/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02783;TELECONTROL  - WIFI;0;;102038;V-BNC-NOR2;;;;;;;;;;;;;;;;;;;;
OPPN-02784;CONCURSO RADARES AYUNTAMIENTO MADRID;26.688;;103620;V-AVAC;;;;;;;;;;;;;;;;;;;;
OPPN-02785;BaixBus AMB;73.352;;100197;V-MFER;;;;;;;;;;;;;;;;;;;;
OPPN-02786;Proyecto automatización en Panamá;7.150;;103626;V-ANEIL;;16/09/2019;;;;;;;;;;;;;;;;;;
OPPN-02787;GATEWAY- MODBUS/WIFI;2.860;;102419;V-DMART;;21/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02788;Manómetro digital inteligente;15.770;;101237;V-BNC-NOR2;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02789;Lector  RFID Manual;1.860;;101123;V-BNC-NORT;;22/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02790;EMBARCADO AUTOBÚS;74.838,60;;103729;V-HLAMA;;13/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02791;LED SEÑALIZACION VERDE;13.400;;120208;V-DMART;;08/05/2019;;;;;;;;;;;;;;;;;;
OPPN-02792;Equipo para Monitorización Energética;20.360;;120011;V-DMART;;09/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02793;BALEARES;259.560;;102451;V-MFER;;18/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02794;Integración WiFi;2.750;;100449;V-APOVEDA;;04/09/2019;;;;;;;;;;;;;;;;;;
OPPN-02795;MOLIFER - CAMPANARIOS;9.156;;103889;V-DMART;;23/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02798;Monitirización usuarios en bares;1.275.000;;103768;V-ANEIL;;24/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02799;"NUEVO OPT  24""";170.000;;100816;V-JCVAZ;;20/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02800;EQUIPO SOLDADURA REALIDAD AUMENTADA;67.500;;103638;V-AVAC-AN;;25/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02801;TIRA RGB SMART PARA REDOR-MANUSA;18.750;;102169;V-XAND;;;;;;;;;;;;;;;;;;;;
OPPN-02802;COMUNICACION 3G EQUIPOS TPV;21.250;;103838;V-XAND;;;;;;;;;;;;;;;;;;;;
OPPN-02803;MODULO COMBINADO WIFI+BLE LOW COST;27.352;;100773;V-XAND;;25/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02804;"Monitores 21,5"" para embarcado en autobús";39.900;;103827;V-IGAR;;13/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02805;Licitación cajeros de tren en Cataluña (65 switches);12.415;;120060;V-IGAR;;05/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02806;BOX S/M GSMB/A (3G);5.692,50;;120119;V-BNC-NOR2;;08/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02807;SOLUCIÓN CONECTIVIDAD DIVERSAS MÁQUINAS;14.360;;100187;V-XAND;;14/06/2019;;;;;;;;;;;;;;;;;;
OPPN-02808;PASO DE EC25 A EG25;10.587,50;;100543;V-APOVEDA;;02/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02809;Antena para motos eléctricas para Scutum;17.120;;100290;V-ANEIL;;30/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02810;Sensor multidetector;21.750;;103995;V-BNC-NOR2;;17/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02811;DATLOGGER;5.450;;103861;V-MFER-PO;;01/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02812;Cargador Vehículo Eléctrico Noruega (4G);14.200;;104158;V-BNC-EST2;;07/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02813;Panel Pc para nuevos equipos;16.125;;PT16-0213;V-ANEIL;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02814;SINCRONISMO HORARIO PARA  HUERTOS SOLARES;4.500;;110374;V-AVAC;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02815;Cargador Vehículo Eléctrico Noruega (4G);26.500;;104158;V-BNC-EST2;;07/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02816;Cargador  de Baterías Industrial.;9.446,40;;120415;V-BNC-NOR2;;27/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02817;DATALOGGER SMART CITIES;11.200;;103829;V-AVAC-AN;;25/09/2019;;;;;;;;;;;;;;;;;;
OPPN-02820;PEQUEÑO MATERIAL ELÉCTRICO CON ELECTRÓNICA;14.250;;103674;V-XAND;;;;;;;;;;;;;;;;;;;;
OPPN-02821;PEQUEÑO MATERIAL ELÉCTRICO;13.600;;103674;V-HLAMA;;13/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02824;Control industrial;3.876;;101351;V-IGAR;;20/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02825;Panel Pc a medida para estaciones de servicio;15.555;;104260;V-BNC-NOR2;;12/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02826;TELEGESTION DE HUERTOS SOLARES;159.000;;103979;V-AVAC;;;;;;;;;;;;;;;;;;;;
OPPN-02827;"Pantallas(12,3"" y 7"")rango de Tª extendida para camiones,autobuses...";13.295;;101636;V-BNC-NORT;;11/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02828;TRACKERS PARA VEHICULOS SEGURIDAD;13.060;;PT19-0027;V-BNC-NORT;;07/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02829;GUIADO PARA ALMACEN P4Q - IQRF;7.342,30;;101181;V-DMART;;07/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02830;VARIOS EQUIPOS;16.600;;103674;V-HLAMA;;29/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02831;TELEGESTION Y MANTENIMIENTO DE CALDERAS;7.950;;102145;V-AVAC;;27/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02832;TOTEM INFORMATIVO  CENTRO COMERCIAL;30.720;;PT18-0045;V-DMART;;10/06/2019;;;;;;;;;;;;;;;;;;
OPPN-02833;QATAR VARIOS IR;56.000;;110574;V-MFER;;28/02/2019;;;;;;;;;;;;;;;;;;
