unique_code|path|name|res_id|res_model|create_date|create_user|comments
9309|/home/odoo_files/Products/PH480272T006-ICA01|DS_PH480272T006-ICA01.pdf|PH480272T006-ICA01|product_template|2018-09-04|Aina Servent|DataSheet
9310|/home/odoo_files/Products/PH480272T006-ICA01|DS_PH480272T006-ICA01.pdf|PH480272T006-ICA01|product_template|2018-11-08|Aina Servent|DataSheet
9311|/home/odoo_files/Products/PH480272T009-IAF01|DS_PH480272T009-IAF01.pdf|PH480272T009-IAF01|product_template|2017-01-31|OdooBot|DataSheet
9312|/home/odoo_files/Products/PH480272T009-IAF01|ILI6480B.pdf|PH480272T009-IAF01|product_template|2017-11-20|OdooBot|Manual
9313|/home/odoo_files/Products/PH480272T009-IAF01|DS_PH480272T009-IAF01.pdf|PH480272T009-IAF01|product_template|2018-01-29|Aina Servent|DataSheet
9314|/home/odoo_files/Products/PH480272T009-IAF01|DS_PH480272T009-IAF01.pdf|PH480272T009-IAF01|product_template|2020-10-07|Aina Servent|DataSheet
9315|/home/odoo_files/Products/PH480272T009-IAF01|DS_PH480272T009-IAF01.pdf|PH480272T009-IAF01|product_template|2020-12-23|Aina Servent|DataSheet
9316|/home/odoo_files/Products/PH480272T009-IAF01|DS_PH480272T009-IAF01.pdf|PH480272T009-IAF01|product_template|2020-12-23|Aina Servent|DataSheet
9317|/home/odoo_files/Products/PH480272T009-IBC01|DS_PH480272T009-IBC01.pdf|PH480272T009-IBC01|product_template|2017-01-18|OdooBot|DataSheet
9318|/home/odoo_files/Products/PH480272T009-IBC01|ILI6480B.pdf|PH480272T009-IBC01|product_template|2017-11-20|OdooBot|Manual
9319|/home/odoo_files/Products/PH480272T009-IBC03|DS_PH480272T009-IBC03.pdf|PH480272T009-IBC03|product_template|2017-01-19|OdooBot|DataSheet
9320|/home/odoo_files/Products/PH480272T009-IBC03|ILI6480B.pdf|PH480272T009-IBC03|product_template|2017-11-20|OdooBot|Manual
9321|/home/odoo_files/Products/PH480272T009-IFD|DS_PH480272T009-IFD.pdf|PH480272T009-IFD|product_template|2017-03-07|OdooBot|DataSheet
9322|/home/odoo_files/Products/PH480272T009-IFD|ILI6480B.pdf|PH480272T009-IFD|product_template|2017-11-20|OdooBot|Manual
9323|/home/odoo_files/Products/PH480272T009-IHA|DS_PH480272T009-IHA.pdf|PH480272T009-IHA|product_template|2017-09-05|OdooBot|DataSheet
9324|/home/odoo_files/Products/PH480272T009-IHA|ILI6480B.pdf|PH480272T009-IHA|product_template|2017-11-20|OdooBot|Manual
9325|/home/odoo_files/Products/PH480272T009-IHA01|DS_PH480272T009-IHA01.pdf|PH480272T009-IHA01|product_template|2016-11-24|OdooBot|DataSheet
9326|/home/odoo_files/Products/PH480272T009-IHA01|ILI6480B.pdf|PH480272T009-IHA01|product_template|2017-11-20|OdooBot|Manual
9327|/home/odoo_files/Products/PH480272T009-IHB|DS_PH480272T009-IHB.pdf|PH480272T009-IHB|product_template|2017-09-05|OdooBot|DataSheet
9328|/home/odoo_files/Products/PH480272T009-IHB|ILI6480B.pdf|PH480272T009-IHB|product_template|2017-11-20|OdooBot|Manual
9329|/home/odoo_files/Products/PH480272T009-IHC|DS_PH480272T009-IHC.pdf|PH480272T009-IHC|product_template|2017-09-05|OdooBot|DataSheet
9330|/home/odoo_files/Products/PH480272T009-IHC|ILI6480B.pdf|PH480272T009-IHC|product_template|2017-11-20|OdooBot|Manual
9331|/home/odoo_files/Products/PH480272T009-IHC01|DS_PH480272T009-IHC01.pdf|PH480272T009-IHC01|product_template|2017-07-18|OdooBot|DataSheet
9332|/home/odoo_files/Products/PH480272T009-IHC01|ILI6480B.pdf|PH480272T009-IHC01|product_template|2017-11-20|OdooBot|Manual
9333|/home/odoo_files/Products/PH480272T009-IHC05|DS_PH480272T009-IHC05.pdf|PH480272T009-IHC05|product_template|2017-11-20|OdooBot|DataSheet
9334|/home/odoo_files/Products/PH480272T009-IHC05|ILI6480B.pdf|PH480272T009-IHC05|product_template|2017-11-20|OdooBot|Manual
9335|/home/odoo_files/Products/PH480272T009-IHC07|DS_PH480272T009-IHC07.pdf|PH480272T009-IHC07|product_template|2019-01-16|Aina Servent|DataSheet
9336|/home/odoo_files/Products/PH480272T015-IAA|DS_PH480272T015-IAA.pdf|PH480272T015-IAA|product_template|2019-10-07|Aina Servent|DataSheet
9337|/home/odoo_files/Products/PH480272T015-ICA|DS_PH480272T015-ICA.pdf|PH480272T015-ICA|product_template|2020-03-13|Aina Servent|DataSheet
9338|/home/odoo_files/Products/PH480272T015-ICD|DS_PH480272T015-ICD.pdf|PH480272T015-ICD|product_template|2020-03-13|Aina Servent|DataSheet
9339|/home/odoo_files/Products/PH480272T015-IHD01|DS_PH480272T015-IHD01.pdf|PH480272T015-IHD01|product_template|2021-05-17|Aina Servent|DataSheet
9340|/home/odoo_files/Products/PH480272T015-IHD01|DS_PH480272T015-IHD01.pdf|PH480272T015-IHD01|product_template|2021-07-15|Aina Servent|DataSheet
9341|/home/odoo_files/Products/PH480272T016-ZBA|DS_PH480272T016-ZBA.pdf|PH480272T016-ZBA|product_template|2019-11-27|Aina Servent|DataSheet
9342|/home/odoo_files/Products/PH640480T-003-I09Q|DS_PH640480T-003-I09Q.pdf|PH640480T-003-I09Q|product_template|2012-05-24|OdooBot|DataSheet
9343|/home/odoo_files/Products/PH720128T003-ZBC02|DS_PH720128T003-ZBC02.pdf|PH720128T003-ZBC02|product_template|2017-06-21|OdooBot|DataSheet
9344|/home/odoo_files/Products/PH720128T003-ZBC02|ILI9881C.pdf|PH720128T003-ZBC02|product_template|2017-09-18|OdooBot|Manual
9345|/home/odoo_files/Products/PH720128T003-ZBC02|DS_PH720128T003-ZBC02.pdf|PH720128T003-ZBC02|product_template|2018-01-29|Aina Servent|DataSheet
9346|/home/odoo_files/Products/PH720128T003-ZBC02|DS_PH720128T003-ZBC02.pdf|PH720128T003-ZBC02|product_template|2018-05-14|Aina Servent|DataSheet
9347|/home/odoo_files/Products/PH720128T003-ZBC02|DS_PH720128T003-ZBC02.pdf|PH720128T003-ZBC02|product_template|2018-11-05|Aina Servent|DataSheet
9348|/home/odoo_files/Products/PH800480T007-IAA01|DS_PH800480T007-IAA01.pdf|PH800480T007-IAA01|product_template|2015-09-02|OdooBot|DataSheet
9349|/home/odoo_files/Products/PH800480T007-IAA01|DS_PH800480T007-IAA01.pdf|PH800480T007-IAA01|product_template|2016-03-16|OdooBot|DataSheet
9350|/home/odoo_files/Products/PH800480T007-IAA01|IMG_PH800480T007-IAA01.jpg|PH800480T007-IAA01|product_template|2018-10-04|Aina Servent|Imagen
9351|/home/odoo_files/Products/PH800480T007-IAA01|INFO_PH800480T007-IAA01.pdf|PH800480T007-IAA01|product_template|2019-01-10|Aina Servent|Info Producto
9352|/home/odoo_files/Products/PH800480T013-IAC09|DS_PH800480T013-IAC09.pdf|PH800480T013-IAC09|product_template|2017-01-11|OdooBot|DataSheet
9353|/home/odoo_files/Products/PH800480T013-IBA01|DS_PH800480T013-IBA01.pdf|PH800480T013-IBA01|product_template|2015-04-15|OdooBot|DataSheet
9354|/home/odoo_files/Products/PH800480T013-IBA01|DS_PH800480T013-IBA01.pdf|PH800480T013-IBA01|product_template|2015-08-25|OdooBot|DataSheet
9355|/home/odoo_files/Products/PH800480T013-ICA|DS_PH800480T013-ICA.pdf|PH800480T013-ICA|product_template|2015-07-22|OdooBot|DataSheet
9356|/home/odoo_files/Products/PH800480T013-ICA|DS_PH800480T013-ICA.pdf|PH800480T013-ICA|product_template|2015-08-25|OdooBot|DataSheet
9357|/home/odoo_files/Products/PH800480T013-ICA|3DD-PH800480T013-ICA_001.stp|PH800480T013-ICA|product_template|2017-02-20|OdooBot|Manual
9358|/home/odoo_files/Products/PH800480T013-ICA|DS_PH800480T013-ICA.pdf|PH800480T013-ICA|product_template|2021-09-01|Aina Servent|DataSheet
9359|/home/odoo_files/Products/PH800480T013-ICC08|DS_PH800480T013-ICC08.pdf|PH800480T013-ICC08|product_template|2021-06-01|Aina Servent|DataSheet
9360|/home/odoo_files/Products/PH800480T013-ICC08|DS_PH800480T013-ICC08.pdf|PH800480T013-ICC08|product_template|2021-10-29|Aina Servent|DataSheet
9361|/home/odoo_files/Products/PH800480T013-ICC09|DS_PH800480T013-ICC09.pdf|PH800480T013-ICC09|product_template|2021-08-23|Aina Servent|DataSheet
9362|/home/odoo_files/Products/PH800480T013-IDD01|DS_PH800480T013-IDD01.pdf|PH800480T013-IDD01|product_template|2016-08-22|OdooBot|DataSheet
9363|/home/odoo_files/Products/PH800480T013-IDD01|PH800480T013-IDD01.stp|PH800480T013-IDD01|product_template|2017-06-14|OdooBot|PCN
9364|/home/odoo_files/Products/PH800480T013-IDD01|PH800480T013-IDD01.stp|PH800480T013-IDD01|product_template|2017-06-14|OdooBot|Manual
9365|/home/odoo_files/Products/PH800480T013-IDE|DS_PH800480T013-IDE.pdf|PH800480T013-IDE|product_template|2016-12-08|OdooBot|DataSheet
9366|/home/odoo_files/Products/PH800480T013-IDE|DS_PH800480T013-IDE.pdf|PH800480T013-IDE|product_template|2016-12-14|OdooBot|DataSheet
9367|/home/odoo_files/Products/PH800480T013-IDF02|DS_PH800480T013-IDF02.pdf|PH800480T013-IDF02|product_template|2017-01-03|OdooBot|DataSheet
9368|/home/odoo_files/Products/PH800480T013-IDF02|DS_PH800480T013-IDF02.pdf|PH800480T013-IDF02|product_template|2017-01-09|OdooBot|DataSheet
9369|/home/odoo_files/Products/PH800480T013-IDF02|PCAPFT5X26-5426-5526DataSheet-V1.3.pdf|PH800480T013-IDF02|product_template|2017-01-13|OdooBot|Manual
9370|/home/odoo_files/Products/PH800480T013-IEC02|IC_HY463x_EN_V1.0._ Powertip new PCAP.pdf|PH800480T013-IEC02|product_template|2017-06-15|OdooBot|Notas de Aplicación
9371|/home/odoo_files/Products/PH800480T013-IEC02|DS_PH800480T013-IEC02.pdf|PH800480T013-IEC02|product_template|2017-07-10|OdooBot|DataSheet
9372|/home/odoo_files/Products/PH800480T013-IEC02|DS_PH800480T013-IEC02.pdf|PH800480T013-IEC02|product_template|2018-07-24|Aina Servent|DataSheet
9373|/home/odoo_files/Products/PH800480T013-IEC02|INFO_PH800480T013-IEC02.pdf|PH800480T013-IEC02|product_template|2021-05-05|Aina Servent|Info Producto
9374|/home/odoo_files/Products/PH800480T013-IFC05|DS_PH800480T013-IFC05.pdf|PH800480T013-IFC05|product_template|2020-01-22|Aina Servent|DataSheet
9375|/home/odoo_files/Products/PH800480T013-IGC02|DS_PH800480T013-IGC02.pdf|PH800480T013-IGC02|product_template|2017-11-06|OdooBot|DataSheet
9376|/home/odoo_files/Products/PH800480T013-IGC02|PH800480T013-IGC02_001.STEP|PH800480T013-IGC02|product_template|2017-12-12|OdooBot|Manual
9377|/home/odoo_files/Products/PH800480T013-IGC02|PH800480T013-IGC02_GAELCO APPORVAL.pdf|PH800480T013-IGC02|product_template|2017-12-14|OdooBot|PCN
9378|/home/odoo_files/Products/PH800480T013-IGF|DS_PH800480T013-IGF.pdf|PH800480T013-IGF|product_template|2017-04-06|OdooBot|DataSheet
9379|/home/odoo_files/Products/PH800480T013-IGF|PCAPFT5X26-5426-5526DataSheet-V1.3.pdf|PH800480T013-IGF|product_template|2017-06-29|OdooBot|Manual
9380|/home/odoo_files/Products/PH800480T013-IGF|DS_PH800480T013-IGF.pdf|PH800480T013-IGF|product_template|2017-12-27|OdooBot|DataSheet
9381|/home/odoo_files/Products/PH800480T013-IGF01|DS_PH800480T013-IGF01.pdf|PH800480T013-IGF01|product_template|2017-05-02|OdooBot|DataSheet
9382|/home/odoo_files/Products/PH800480T013-IGF01|PCAPFT5X26-5426-5526DataSheet-V1.3.pdf|PH800480T013-IGF01|product_template|2017-06-29|OdooBot|Manual
9383|/home/odoo_files/Products/PH800480T013-IGF01|DS_PH800480T013-IGF01.pdf|PH800480T013-IGF01|product_template|2018-05-31|Aina Servent|DataSheet
9384|/home/odoo_files/Products/PH800480T013-IHA|DS_PH800480T013-IHA.msg|PH800480T013-IHA|product_template|2017-01-18|OdooBot|DataSheet
9385|/home/odoo_files/Products/PH800480T013-IHA|DS_PH800480T013-IHA.pdf|PH800480T013-IHA|product_template|2018-01-10|Aina Servent|DataSheet
9386|/home/odoo_files/Products/PH800480T013-IHA|DS_PH800480T013-IHA.pdf|PH800480T013-IHA|product_template|2021-04-27|Aina Servent|DataSheet
9387|/home/odoo_files/Products/PH800480T013-IHA04|DS_PH800480T013-IHA04.pdf|PH800480T013-IHA04|product_template|2017-01-10|OdooBot|DataSheet
9388|/home/odoo_files/Products/PH800480T013-IHA04|HT7939-Holtek Semiconductor (1).pdf|PH800480T013-IHA04|product_template|2017-06-07|OdooBot|Notas de Aplicación
9389|/home/odoo_files/Products/PH800480T013-IHA04|DS_PH800480T013-IHA04.pdf|PH800480T013-IHA04|product_template|2018-04-16|Aina Servent|DataSheet
9390|/home/odoo_files/Products/PH800480T013-IHA04|DS_PH800480T013-IHA04.pdf|PH800480T013-IHA04|product_template|2021-02-15|Aina Servent|DataSheet
9391|/home/odoo_files/Products/PH800480T013-IHA06|DS_PH800480T013-IHA06.pdf|PH800480T013-IHA06|product_template|2017-07-17|OdooBot|DataSheet
9392|/home/odoo_files/Products/PH800480T013-IHA06|INFO_PH800480T013-IHA06.IGS|PH800480T013-IHA06|product_template|2019-10-22|Aina Servent|Info Producto
9393|/home/odoo_files/Products/PH800480T013-IHA06|DS_PH800480T013-IHA06.pdf|PH800480T013-IHA06|product_template|2021-04-19|Aina Servent|DataSheet
9394|/home/odoo_files/Products/PH800480T013-IHB02|DS_PH800480T013-IHB02.pdf|PH800480T013-IHB02|product_template|2018-05-23|Aina Servent|DataSheet
9395|/home/odoo_files/Products/PH800480T013-IHC|DS_PH800480T013-IHC.pdf|PH800480T013-IHC|product_template|2017-09-07|OdooBot|DataSheet
9396|/home/odoo_files/Products/PH800480T013-IHC02|DS_PH800480T013-IHC02.pdf|PH800480T013-IHC02|product_template|2017-01-04|OdooBot|DataSheet
9397|/home/odoo_files/Products/PH800480T013-IHC03|DS_PH800480T013-IHC03.pdf|PH800480T013-IHC03|product_template|2017-01-04|OdooBot|DataSheet
9398|/home/odoo_files/Products/PH800480T013-IHC03|DS_PH800480T013-IHC03.pdf|PH800480T013-IHC03|product_template|2018-11-05|Aina Servent|DataSheet
9399|/home/odoo_files/Products/PH800480T013-IHC08|DS_PH800480T013-IHC08.pdf|PH800480T013-IHC08|product_template|2017-04-10|OdooBot|DataSheet
9400|/home/odoo_files/Products/PH800480T013-IHC08|DS_PH800480T013-IHC08.pdf|PH800480T013-IHC08|product_template|2021-02-03|Aina Servent|DataSheet
9401|/home/odoo_files/Products/PH800480T013-IHC09|DS_PH800480T013-IHC09.pdf|PH800480T013-IHC09|product_template|2017-10-19|OdooBot|DataSheet
9402|/home/odoo_files/Products/PH800480T013-IHC09|DS_PH800480T013-IHC09.pdf|PH800480T013-IHC09|product_template|2018-01-29|Aina Servent|DataSheet
9403|/home/odoo_files/Products/PH800480T013-IHC09|DS_PH800480T013-IHC09.pdf|PH800480T013-IHC09|product_template|2018-04-16|Aina Servent|DataSheet
9404|/home/odoo_files/Products/PH800480T013-IHC09|DS_PH800480T013-IHC09.pdf|PH800480T013-IHC09|product_template|2018-06-13|Aina Servent|DataSheet
9405|/home/odoo_files/Products/PH800480T013-IHC12|DS_PH800480T013-IHC12.pdf|PH800480T013-IHC12|product_template|2017-09-26|OdooBot|DataSheet
9406|/home/odoo_files/Products/PH800480T013-IHC12|DS_PH800480T013-IHC12.pdf|PH800480T013-IHC12|product_template|2018-01-02|Aina Servent|DataSheet
9407|/home/odoo_files/Products/PH800480T013-IHC19|DS_PH800480T013-IHC19.pdf|PH800480T013-IHC19|product_template|2018-11-20|Aina Servent|DataSheet
9408|/home/odoo_files/Products/PH800480T013-IHC19|DS_PH800480T013-IHC19.pdf|PH800480T013-IHC19|product_template|2019-04-17|Aina Servent|DataSheet
9409|/home/odoo_files/Products/PH800480T013-IHC19|DS_PH800480T013-IHC19.pdf|PH800480T013-IHC19|product_template|2019-05-21|Aina Servent|DataSheet
9410|/home/odoo_files/Products/PH800480T013-IHC24|DS_PH800480T013-IHC24.pdf|PH800480T013-IHC24|product_template|2019-07-02|Aina Servent|DataSheet
9411|/home/odoo_files/Products/PH800480T013-IHC24|DS_PH800480T013-IHC24.pdf|PH800480T013-IHC24|product_template|2020-06-29|Aina Servent|DataSheet
9412|/home/odoo_files/Products/PH800480T013-IHD03|DS_PH800480T013-IHD03.pdf|PH800480T013-IHD03|product_template|2018-05-14|Aina Servent|DataSheet
9413|/home/odoo_files/Products/PH800480T013-IHF07|DS_PH800480T013-IHF07.pdf|PH800480T013-IHF07|product_template|2018-01-31|Aina Servent|DataSheet
9414|/home/odoo_files/Products/PH800480T013-IHF07|DS_PH800480T013-IHF07.pdf|PH800480T013-IHF07|product_template|2018-03-08|Aina Servent|DataSheet
9415|/home/odoo_files/Products/PH800480T013-IHF07|DS_PH800480T013-IHF07.pdf|PH800480T013-IHF07|product_template|2018-03-08|Aina Servent|DataSheet
9416|/home/odoo_files/Products/PH800480T013-IHF07|DS_PH800480T013-IHF07.pdf|PH800480T013-IHF07|product_template|2021-04-16|Aina Servent|DataSheet
9417|/home/odoo_files/Products/PH800480T024-ICC01|DS_PH800480T024-ICC01.pdf|PH800480T024-ICC01|product_template|2016-05-18|OdooBot|DataSheet
9418|/home/odoo_files/Products/PH800480T024-ICC01|INFO_PH800480T024-ICC01.igs|PH800480T024-ICC01|product_template|2019-07-29|Aina Servent|Info Producto
9419|/home/odoo_files/Products/PH800480T024-ICC01-GUN|DS_PH800480T024-ICC01.pdf|PH800480T024-ICC01-GUN|product_template|2017-11-21|OdooBot|DataSheet
9420|/home/odoo_files/Products/PH800480T024-IDB01|DS_PH800480T024-IDB01.pdf|PH800480T024-IDB01|product_template|2017-04-11|OdooBot|DataSheet
9421|/home/odoo_files/Products/PH800480T024-IHC11|DS_PH800480T024-IHC11.pdf|PH800480T024-IHC11|product_template|2018-09-21|Aina Servent|DataSheet
9422|/home/odoo_files/Products/PH800480T024-IHC11|DS_PH800480T024-IHC11.pdf|PH800480T024-IHC11|product_template|2018-11-05|Aina Servent|DataSheet
9423|/home/odoo_files/Products/PH800480T024-IHC11|INFO_PH800480T024-IHC11.bin|PH800480T024-IHC11|product_template|2019-02-25|Aina Servent|Info Producto
9424|/home/odoo_files/Products/PH800480T027-ZHA|DS_PH800480T027-ZHA.pdf|PH800480T027-ZHA|product_template|2019-01-09|Aina Servent|DataSheet
9425|/home/odoo_files/Products/PH800480T027-ZHA|DS_PH800480T027-ZHA.pdf|PH800480T027-ZHA|product_template|2019-04-12|Aina Servent|DataSheet
9426|/home/odoo_files/Products/PH800480T030-ZGC|DS_PH800480T030-ZGC.pdf|PH800480T030-ZGC|product_template|2020-02-26|Aina Servent|DataSheet
9427|/home/odoo_files/Products/PH800480T033-ICB01|DS_PH800480T033-ICB01.pdf|PH800480T033-ICB01|product_template|2021-09-15|Aina Servent|DataSheet
9428|/home/odoo_files/Products/PH800480T033-ICC01|DS_PH800480T033-ICC01.pdf|PH800480T033-ICC01|product_template|2020-07-10|Aina Servent|DataSheet
9429|/home/odoo_files/Products/PH800480T033-ICC05|DS_PH800480T033-ICC05.pdf|PH800480T033-ICC05|product_template|2021-05-18|Aina Servent|DataSheet
9430|/home/odoo_files/Products/PH800480T033-ICC06|DS_PH800480T033-ICC06.pdf|PH800480T033-ICC06|product_template|2021-08-23|Aina Servent|DataSheet
9431|/home/odoo_files/Products/PH800480T033-IHC22|DS_PH800480T033-IHC22.pdf|PH800480T033-IHC22|product_template|2020-06-11|Aina Servent|DataSheet
9432|/home/odoo_files/Products/PH800480T033-IHC23|DS_PH800480T033-IHC23.pdf|PH800480T033-IHC23|product_template|2020-06-29|Aina Servent|DataSheet
9433|/home/odoo_files/Products/PIC311RL-TRI025-B7541|IMG_PIC311RL-TRI025-B7541.jpg|PIC311RL-TRI025-B7541|product_template|2018-06-04|Jesús Gutiérrez|Imagen
9434|/home/odoo_files/Products/PICI1NEU868|IMG_PICI1NEU868.png|PICI1NEU868|product_template|2021-05-11|Jordi Gutiérrez|Imagen
9435|/home/odoo_files/Products/PICI1NEU868|DS_PICI1NEU868.pdf|PICI1NEU868|product_template|2021-05-11|Jordi Gutiérrez|DataSheet
9436|/home/odoo_files/Products/PICO-APL1-A10-F001|IMG_PICO-APL1-A10-F001.jpg|PICO-APL1-A10-F001|product_template|2020-08-04|Roger Relats|Imagen
9437|/home/odoo_files/Products/PICO-APL1-A10-F001|DS_PICO-APL1-A10-F001.pdf|PICO-APL1-A10-F001|product_template|2020-08-04|Roger Relats|DataSheet
9438|/home/odoo_files/Products/PICO-APL1-SEMI-A10-B002|IMG_PICO-APL1-SEMI-A10-B002.jpg|PICO-APL1-SEMI-A10-B002|product_template|2019-03-19|Roger Relats|Imagen
9439|/home/odoo_files/Products/PICO-APL1-SEMI-A10-B002|DS_PICO-APL1-SEMI-A10-B002.pdf|PICO-APL1-SEMI-A10-B002|product_template|2019-03-19|Roger Relats|DataSheet
9440|/home/odoo_files/Products/PICO-APL3-A10-F003|IMG_PICO-APL3-A10-F003.jpg|PICO-APL3-A10-F003|product_template|2021-05-10|Roger Relats|Imagen
9441|/home/odoo_files/Products/PICO-APL3-A10-F003|DS_PICO-APL3-A10-F003.pdf|PICO-APL3-A10-F003|product_template|2021-05-10|Roger Relats|DataSheet
9442|/home/odoo_files/Products/PICO-APL3-SEMI-A10-S001|IMG_PICO-APL3-SEMI-A10-S001.jpg|PICO-APL3-SEMI-A10-S001|product_template|2018-09-20|Roger Relats|Imagen
9443|/home/odoo_files/Products/PICO-APL3-SEMI-A10-S001|DS_PICO-APL3-SEMI-A10-S001.pdf|PICO-APL3-SEMI-A10-S001|product_template|2018-09-20|Roger Relats|DataSheet
9444|/home/odoo_files/Products/PICO-APL4-A10-F003|IMG_PICO-APL4-A10-F003.jpg|PICO-APL4-A10-F003|product_template|2021-08-05|Roger Relats|Imagen
9445|/home/odoo_files/Products/PICO-APL4-A10-F003|DS_PICO-APL4-A10-F003.pdf|PICO-APL4-A10-F003|product_template|2021-08-05|Roger Relats|DataSheet
9446|/home/odoo_files/Products/PICO-BSW1-A10-0001|DS_PICO-BSW1-A10-0001.pdf|PICO-BSW1-A10-0001|product_template|2018-03-27|Roger Relats|DataSheet
9447|/home/odoo_files/Products/PICO-BSW1-A10-0001|IMG_PICO-BSW1-A10-0001.jpg|PICO-BSW1-A10-0001|product_template|2018-06-04|Jesús Gutiérrez|Imagen
9448|/home/odoo_files/Products/PICO-BT01-A10-0005|DS_PICO-BT01-A10-0005.pdf|PICO-BT01-A10-0005|product_template|2015-10-30|Roger Relats|DataSheet
9449|/home/odoo_files/Products/PICO-BT01-A10-0005|IMG_PICO-BT01-A10-0005.jpg|PICO-BT01-A10-0005|product_template|2018-06-04|Jesús Gutiérrez|Imagen
9450|/home/odoo_files/Products/PICO-BT01-A11-0003|IMG_PICO-BT01-A11-0003.jpg|PICO-BT01-A11-0003|product_template|2018-11-26|Roger Relats|Imagen
9451|/home/odoo_files/Products/PICO-BT01-A11-0003|DS_PICO-BT01-A11-0003.pdf|PICO-BT01-A11-0003|product_template|2018-11-26|Roger Relats|DataSheet
9452|/home/odoo_files/Products/PICO-BT01-A11-0005|IMG_PICO-BT01-A11-0005.jpg|PICO-BT01-A11-0005|product_template|2019-12-20|Roger Relats|Imagen
9453|/home/odoo_files/Products/PICO-BT01-A11-0005|DS_PICO-BT01-A11-0005.pdf|PICO-BT01-A11-0005|product_template|2019-12-20|Roger Relats|DataSheet
9454|/home/odoo_files/Products/PICO-BT01-A11-0006|DS_PICO-BT01-A11-0006.pdf|PICO-BT01-A11-0006|product_template|2018-05-04|Roger Relats|DataSheet
9455|/home/odoo_files/Products/PICO-BT01-A11-0006|IMG_PICO-BT01-A11-0006.jpg|PICO-BT01-A11-0006|product_template|2018-06-04|Jesús Gutiérrez|Imagen
9456|/home/odoo_files/Products/PICO-BT01-A11-0006|IMG_PICO-BT01-A11-0006.jpg|PICO-BT01-A11-0006|product_template|2018-07-23|Roger Relats|Imagen
