"unique_code"|"subject"|"date"|"author_id"|"res_id"|"res_model"|"message_type"|"body"
"664"|"SleadsSec"|"2021-10-13 00:00:00"|"Gloria Mohedano"|"SL015585"|"crm.lead"|"comment"|"Desea recibir la presentación en pdf del webinar sobre litemax Soluciones HMI de altas prestaciones "
"665"|"SleadsSec"|"2021-10-13 00:00:00"|"Gloria Mohedano"|"SL015586"|"crm.lead"|"comment"|"Gostaria de receber proposta para: Terminal táctil de 15""  PPC-F15B-BTi-J1/2G/R-R22 Terminal táctil 15"" Entry Level  PPC-15CAPHBAL4G128G Gracias, "
"666"|"SleadsSec"|"2021-10-13 00:00:00"|"Gloria Mohedano"|"SL015587"|"crm.lead"|"comment"|"Me interesaría adquirir algunas unidades del sensor LoRaWAN IP67 con contacto magnético EM300-MCS-868M. ¿Me podéis enviar una factura proforma con 10 unidades para que pueda empezar con la tramitación? "
"667"|"SleadsSec"|"2021-10-13 00:00:00"|"Gloria Mohedano"|"SL015588"|"crm.lead"|"comment"|"Que precio es por 9K Allegro #A1171EEWLT-P ? "
"668"|"SleadsSec"|"2021-10-13 00:00:00"|"José Luis Trillo"|"SL015589"|"crm.lead"|"comment"|"Sales Lead de Tektelic. Interesado en dispositivo eDoctor Tambien le paso info del gateway de option. "
"669"|"SleadsSec"|"2021-10-14 00:00:00"|"Carmen González"|"SL015591"|"crm.lead"|"comment"|"Este contacto es amigo de Reneato. Lo visitarán juntos "
"670"|"SleadsSec"|"2021-10-14 00:00:00"|"Gloria Mohedano"|"SL015592"|"crm.lead"|"comment"|"Desearia comprar para probarlos los siguientes sensores: 2 sensores  Sensor LoRaWAN  de temperatura y humedad EM300-TH-868M 2 Sensor LoRaWAN detección puntual líquido EM300-SLD-868M "
"671"|"SleadsSec"|"2021-10-15 00:00:00"|"Gloria Mohedano"|"SL015593"|"crm.lead"|"comment"|"estamos buscando una pantalla tipo OLED de tamaño de hasta 4"" que tenga alta visibilidad para que pueda trabajar a plena luz del sol y sumergido tambien. Muchas gracias "
"672"|"SleadsSec"|"2021-10-15 00:00:00"|"Gloria Mohedano"|"SL015594"|"crm.lead"|"comment"|"Desea recibir la presentación en PDF del webinar Industria 4.0 Se ha inscrito al proximo webinar sobre soluciones de riego inteligente "
"673"|"SleadsSec"|"2021-10-15 00:00:00"|"Gloria Mohedano"|"SL015595"|"crm.lead"|"comment"|"Desea recibir la presentación del webinar de Litemax Soluciones HMI de altas prestaciones "
"674"|"SleadsSec"|"2021-10-15 00:00:00"|"José Luis Trillo"|"SL015596"|"crm.lead"|"comment"|"Sales lead de milesight que quiere oferta urgente de sensores de calidad ambiental para ofertarlo junto a su plataforma como solución para negocios (tiendas en general) Comenta que el consumo en algunos clientes puede ser alto pero primero tienen que homologar estos dispositivos No me puede dar previsión pero pueden ser 10-100 uds/año "
"675"|"SleadsSec"|"2021-10-18 00:00:00"|"Gloria Mohedano"|"SL015597"|"crm.lead"|"comment"|"Volvemos a requerir de sus servicios (como cliente suyo nº 104279) para rogarles nos faciliten Oferta (precio y plazo de entrega, portes, etc. con destino a nuestra Terminal Portuaria de Valencia (APM TERMINALS VALENCIA, S.A.). Se trata de un material que ya nos sirvieron en el pasado (incluido en s/factura FV19/4083): ""	LTE Antena con 3m cable RG173.             Cantidad: 10 unidades. Quedamos a la espera de sus noticias. "
"676"|"SleadsSec"|"2021-10-18 00:00:00"|"Gloria Mohedano"|"SL015598"|"crm.lead"|"comment"|"Necesitamos presupuesto para una unidad M.2 SATA III 2242 o 2260 de al menos 128 GB, así como forma de pago y plazos de entrega. "
"677"|"SleadsSec"|"2021-10-19 00:00:00"|"José Luis Trillo"|"SL015599"|"crm.lead"|"comment"|"Se cambia el vendedor asignado de V-BNC-ESTE a V-ANEIL-AR SALES LEAD DE MILESIGHT PIDE UR75 "
"678"|"SleadsSec"|"2021-10-20 00:00:00"|"Abel Neila"|"SL015599"|"crm.lead"|"comment"|"Me indica que necesitaría equipo para piloto. "
"679"|"SleadsSec"|"2021-10-19 00:00:00"|"Gloria Mohedano"|"SL015600"|"crm.lead"|"comment"|"por favor que contacte conmigo el comercial que nos lleva en las otras secciones de Sedecal "
"680"|"SleadsSec"|"2021-10-20 00:00:00"|"Carmen González"|"SL015601"|"crm.lead"|"comment"|"CONTACTO QUE LE DA B-METER A IVAN "
"681"|"SleadsSec"|"2021-10-20 00:00:00"|"Gloria Mohedano"|"SL015602"|"crm.lead"|"comment"|"Solicitamos presupuesto del siguiente material: (precio y plazo de entrega con portes incluidos) ""	TELTONIKA    RUT24000E000     1 unidad "
"682"|"SleadsSec"|"2021-10-20 00:00:00"|"Gloria Mohedano"|"SL015603"|"crm.lead"|"comment"|"Commsquare (based in Belgium and Greece, we are located in Athens, Greece) is a telecom company that provides data network (Mobile, Fixed,Wifi, IoT) monitoring, analysis and optimization Products and Services to Operators. One of our products is DAP, a comprehensive real time active probing solution. (https://www.commsquare.com/products/dap/). In order to support one our customers we are in request for 110x Compex WLE900VX WiFi modems. We saw in Compex website that you are official reseller for Europe. Could you provide the requested quantity? What is the lead time? "
"683"|"SleadsSec"|"2021-10-21 00:00:00"|"Gloria Mohedano"|"SL015604"|"crm.lead"|"comment"|"DESEA RECIBIR LA PRESENTACIÓN DEL WEBINAR DE LITEMAX SOLUCIONES HMI DE ALTAS P`RESTACIONES "
"684"|"SleadsSec"|"2021-10-21 00:00:00"|"Gloria Mohedano"|"SL015605"|"crm.lead"|"comment"|"My research group is interested in 6x Wifi 6/6e modules that can work in dual-band/tri-band Access Point (AP) mode. This is for an in-house CPE development. The module interface must be mPCIe or M.2. "
"685"|"SleadsSec"|"2021-10-22 00:00:00"|"Gloria Mohedano"|"SL015606"|"crm.lead"|"comment"|"Solicita información sobre la oferta del starter kit agrotech a través de nuestra web; https://bit.ly/3jpqJFP "
"686"|"SleadsSec"|"2021-10-25 00:00:00"|"José Luis Trillo"|"SL015607"|"crm.lead"|"comment"|"Llamo preguntando por Santiago, ya que es el único director que aparece en linkedin. Me comentan que la persona adecuada es David, ya que aunque sea de compras, es el que realiza también el estudio técnico de los componentes/dispositivos Me comenta que ahora mismo no está y me da su email. "
"687"|"SleadsSec"|"2021-10-25 00:00:00"|"José Luis Trillo"|"SL015608"|"crm.lead"|"comment"|"Llamo preguntando por alguien del departamento técnico, ya que en linkedin, no salía ningún contacto válido. Me comentan que mejor pase email al genérico y ellos lo derivan "
"688"|"SleadsSec"|"2021-10-25 00:00:00"|"José Luis Trillo"|"SL015609"|"crm.lead"|"comment"|"Piden oferta de los dispositivos UC511/UC512. Es para michelin, pero tienen muy poca info del proyecto. Me comentan que asier no está disponible ahora, que llame más tarde "
"689"|"SleadsSec"|"2021-10-26 00:00:00"|"José Luis Trillo"|"SL015609"|"crm.lead"|"comment"|"em500-pt pipe pressure también. "
"690"|"SleadsSec"|"2021-10-27 00:00:00"|"José Luis Trillo"|"SL015610"|"crm.lead"|"comment"|"Sales lead de quectel donde tienen previsión de 3300 módulos en 3 años para control de accesos. 300 de ellos para sustituir los que ya tienen instalados de simcom y el resto como previsión de expansión. Todos los comentarios en una tarea hecha sobre el cliente El cliente quiere oferta y disponibilidad de la TEA y de muestras de ambos módulos. También quiere oferta para 250 uds y 1000 de cada uno. "
"691"|"SleadsSec"|"2021-10-28 00:00:00"|"José Luis Trillo"|"SL015611"|"crm.lead"|"comment"|"CONTACTO DE JORGE proyecto de unos 18 equipos y sensores de calidad ambiental para integrar en su sftw "
"692"|"SleadsSec"|"2021-10-28 00:00:00"|"Gloria Mohedano"|"SL015612"|"crm.lead"|"comment"|"Mi nombre es Iñaki Laka y trabajo en el centro tecnológico IDEKO perteneciente a DANOBATGROUP, grupo empresarial especializado en fabricación de máquina herramienta. En IDEKO, nos dedicamos al desarrollo de nuevas soluciones orientadas a la fabricación avanzada y en la actualidad estamos iniciando un un proyecto de monitorización de electro-usillos. Los requerimientos técnicos del sistema final los tenemos definidos en cuanto a sensórica a utilizar, algoritmia de procesamiento de datos, conectividad, etc. En este punto, necesitamos de un controlador embebido de campo que nos permita la implementación de la solución final(tamaño aprox: 30 x 60 mm). En la actualidad estamos contemplando el utilizar hardware comercial como un Arduino(Nano) en un primer prototipado, al menos hasta obtener primeros resultados, sin embargo  tenemos claro que la solución final pasa por una electrónica que ofrezca mayor fiabilidad en entornos industriales. Como proveedores de soluciones embebidas para todo tipo de aplicaciones, ¿Disponéis de alguna solución ya desarrollada que cumpla nuestros requisitos técnicos? Requisitos técnicos búsqueda de controlador Embebido KAIA IO: ""	2 lecturas de temperatura(termopar o PT100) ""	1 Lectura de desplazamiento lineal(inductivo señal voltaje) ""	1 lectura de velocidad rotatoria (señal de voltaje) ""	2/3 acelerometros deseables, Analógica / SPI Serial Peripherial Interface Procesador: ""	Sampling Task min 1KHz - 	FFT(Fast Fourier Transform) de 1024 muestras cada segundo x 3 canales - C-code programmable Memoria ""	Mínimo de 48 KBytes de RAM ""	SD or Flash>1Mbyte Entorno ""	Industrial enviroment ""	IP67(IP65 minimum) Conectividad ""	Peripherial controller data Exchange through Serial port ¿Disponéis de algún controlador previamente desarrollado que cumpla los requisitos descritos? Por ahora el objetivo de este email es conocer vuestra oferta y establecer un primer contacto con vistas a una posible cercana. Si necesitarais más detalles de nuestra aplicación para determinar la viabilidad de utilizar un controlador vuestro, no dudéis en consultarnos. Gracias de antemano "
"693"|"SleadsSec"|"2021-10-28 00:00:00"|"Gloria Mohedano"|"SL015613"|"crm.lead"|"comment"|"buenas...me piden presupuesto para esto: 1 videograbador Milesigth NVR 4k-Serie 5000 16 canales con 2HDD de 4Tb cada uno 5 cámaras  TCP-IP(POE) y PTZ de la marca milesigth 2 cámaras de 2Mpx LPR POE Ip67 e inteligencia artificial milesigth para lectura de matrículas 1 cámara panorámica 180º 8Mpx POE gama PRO Ip67 milesigth "
"694"|"SleadsSec"|"2021-10-29 00:00:00"|"José Luis Trillo"|"SL015614"|"crm.lead"|"comment"|"Sales Lead proviniente de Jorge. Es para un proyecto de inditex de automatización "
"695"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015615"|"crm.lead"|"comment"|"Mi nombre es Julio Fernández Llorens y pertenezco al Dpto. de Alumbrado Público y Servicios Urbanos de la DN Este de Elecnor. Me pongo en contacto con ustedes ya que estamos llevando a cabo un estudio para implantar 15 cámaras con análisis de video integrado con las siguientes características (ver mail reenviado) Pensamos que el modelo H.265+ Cámara de Red 12X Mini PTZ Bullet del fabricante Milesight puede cumplir con los requerimientos expuestos. ¿Podrian confirmarnos si estamos en lo cierto, por favor? n caso contrario, ¿podrian enviarnos una oferta económica para 15 unid de cámara con análisis de video integrado que satisfaga las necesidades que nos están pidiendo, por favor? Cualquier otro detalle que desees conocer pueden ponerse en contacto estaré a su entera disposición. Quedamos a la espera de sus comentarios. Muchas gracias "
"696"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015616"|"crm.lead"|"comment"|"Estimados Sres. Monolitic, Por el presente e-mail les solicito nos hagan llegar una cotización para el siguiente producto: Partnumber SL19RM8P-CAS Manufacturer COMPEX 12 UNIDADES Además necesitamos la consecuente información: ¢	Codigo TARIC ¢	ECCN ¢	País de Origen ¢	Cantidad Mínima ¢	Tiempo de entrega ¢	Costo de envío Muchas gracias de antemano. "
"697"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015617"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"698"|"SleadsSec"|"2021-11-04 00:00:00"|"Renato Vila"|"SL015617"|"crm.lead"|"comment"|"Se dedican a la agricultura de precisión satelital, a través de imágenes satelitales predicen cuando se debe regar y producir en una plantación. Envío presentación por correo, ya que algunos clientes les piden equipos instalados en campo. "
"699"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015618"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"700"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015619"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"701"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015620"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"702"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015621"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"703"|"SleadsSec"|"2021-11-04 00:00:00"|"Renato Vila"|"SL015621"|"crm.lead"|"comment"|"No s epuede poner después de varios intentos. Envío presentación por correo. "
"704"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015622"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"705"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015623"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"706"|"SleadsSec"|"2021-11-04 00:00:00"|"Renato Vila"|"SL015623"|"crm.lead"|"comment"|"Trabajan con HP3 electric para el control de riego, le pasará nuestra presentación del webinar al ingeniero agrónomo. "
"707"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015624"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"708"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015625"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"709"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015626"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"710"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015627"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"711"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015628"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"712"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015629"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"713"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015630"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"714"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015631"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"715"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015632"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"716"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015633"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"717"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015634"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"718"|"SleadsSec"|"2021-11-04 00:00:00"|"Abel Neila"|"SL015634"|"crm.lead"|"comment"|"Me indica que son ingeniería que se dedican a hacer varios proyectos está en 2 de riego de momento están viendo mejoras a ahcer pero no han entrado en tema de automatización. Me comenta de hacer videocall tienen departamento de edificación. "
"719"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015635"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"720"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015636"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"721"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015637"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"722"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015638"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"723"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015639"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"724"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015640"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"725"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015641"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"726"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015642"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"727"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015643"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"728"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015644"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"729"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015645"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"730"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015646"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"731"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015647"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"732"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015648"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"733"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015649"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"734"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015650"|"crm.lead"|"comment"|"NO asistió a la sesión pero relleno el formulario de registro para rec ibir la información "
"735"|"SleadsSec"|"2021-10-29 00:00:00"|"Gloria Mohedano"|"SL015651"|"crm.lead"|"comment"|"SI asistió al webinar "
